2616,	195.343,	40
2617,	195.347,	27
2618,	195.352,	104
2619,	195.357,	99
2620,	195.361,	102
2621,	195.366,	56
2622,	195.370,	125
2623,	195.375,	129
2624,	195.380,	30
2625,	195.384,	85
2626,	195.389,	172
2627,	195.393,	223
2628,	195.398,	228
2629,	195.403,	234
2630,	195.407,	255
2631,	195.412,	212
2632,	195.416,	148
2633,	195.421,	148
2634,	195.426,	134
2635,	195.430,	119
2636,	195.435,	66
2637,	195.439,	84
2638,	195.444,	80
2639,	195.448,	85
2640,	195.453,	41
2641,	195.458,	40
2642,	195.462,	120
2643,	195.467,	108
2644,	195.471,	44
2645,	195.476,	52
2646,	195.481,	131
2647,	195.485,	113
2648,	195.490,	55
2649,	195.494,	62
2650,	195.499,	130
2651,	195.504,	102
2652,	195.508,	-4
2653,	195.513,	69
2654,	195.517,	29
2655,	195.522,	95
2656,	195.527,	1
2657,	195.531,	-3
2658,	195.536,	88
2659,	195.540,	101
2660,	195.545,	49
2661,	195.550,	72
2662,	195.554,	99
2663,	195.559,	106
2664,	195.563,	24
2665,	195.568,	61
2666,	195.572,	132
2667,	195.577,	109
2668,	195.582,	79
2669,	195.586,	52
2670,	195.591,	77
2671,	195.595,	49
2672,	195.600,	77
2673,	195.605,	39
2674,	195.609,	57
2675,	195.614,	75
2676,	195.618,	77
2677,	195.623,	23
2678,	195.628,	61
2679,	195.632,	96
2680,	195.637,	49
2681,	195.641,	22
2682,	195.646,	97
2683,	195.651,	118
2684,	195.655,	93
2685,	195.660,	22
2686,	195.664,	107
2687,	195.669,	104
2688,	195.674,	26
2689,	195.678,	61
2690,	195.683,	119
2691,	195.687,	90
2692,	195.692,	18
2693,	195.697,	58
2694,	195.701,	92
2695,	195.706,	83
2696,	195.710,	30
2697,	195.715,	64
2698,	195.719,	69
2699,	195.724,	77
2700,	195.729,	19
2701,	195.733,	39
2702,	195.738,	110
2703,	195.742,	83
2704,	195.747,	19
2705,	195.752,	-5
2706,	195.756,	100
2707,	195.761,	74
2708,	195.765,	30
2709,	195.770,	11
2710,	195.775,	107
2711,	195.779,	115
2712,	195.784,	21
2713,	195.788,	18
2714,	195.793,	72
2715,	195.798,	100
2716,	195.802,	68
2717,	195.807,	76
2718,	195.811,	116
2719,	195.816,	91
2720,	195.821,	24
2721,	195.825,	42
2722,	195.830,	103
2723,	195.834,	120
